Severity,Start_Lat,Start_Lng
2,35.330639,-80.784203
2,35.222092,-80.837059
2,35.138859,-80.738937
2,35.172081,-80.851158
2,35.307396,-80.847939
2,35.231312,-80.729767
2,35.125256,-80.916336
2,35.23003,-80.8302
2,35.270905,-80.767685
2,35.20488,-80.848572
2,35.245483,-80.893196
2,35.24646,-80.892441
2,35.25819,-80.781036
3,35.262009,-80.878754
2,35.151192,-80.840057
2,35.205669,-80.726082
2,35.196751,-80.791283
2,35.205559,-80.869469
3,35.162975,-80.889984
2,35.245461,-80.836357
2,35.03363,-80.810013
2,35.137402,-80.876297
2,35.10078,-80.992737
2,35.260979,-80.836891
2,35.245205,-80.958527
2,35.187618,-80.872978
2,35.235119,-80.940796
2,35.236351,-80.830673
2,35.210499,-80.860558
2,35.258041,-80.783623
2,35.33271,-80.799072
2,35.364841,-80.839134
2,35.08157,-80.77256
2,35.107925,-80.978661
2,35.289181,-80.758034
2,35.307705,-80.752327
2,35.309998,-80.746246
2,35.29377,-80.740662
2,35.083309,-80.830925
2,35.090431,-80.805077
2,35.321289,-80.940681
2,35.059982,-80.770042
2,35.081108,-80.740059
2,35.15744,-80.734001
2,35.381924,-80.754128
2,35.17807,-80.733673
2,35.166973,-80.742683
2,35.219578,-80.84716
2,35.203011,-80.738777
2,35.223999,-80.883217
2,35.240639,-80.897087
2,35.140419,-80.975594
2,35.253464,-80.980301
2,35.214008,-80.771248
2,35.263279,-80.760292
2,35.239182,-80.875771
2,35.211586,-80.691628
2,35.38253,-80.759422
2,35.087475,-80.811905
2,35.173759,-80.875954
2,35.246578,-80.891441
2,35.115177,-80.962265
2,35.202499,-80.725975
2,35.282856,-80.724152
3,35.249287,-80.969521
2,35.203621,-80.748512
2,35.27103,-80.794113
3,35.217007,-80.835236
2,35.321289,-80.940681
2,35.25528,-80.72142
2,35.041809,-80.849876
2,35.211449,-80.686699
2,35.321396,-80.734062
2,35.098518,-80.856873
2,35.350605,-80.863945
2,35.054329,-80.769653
2,35.10078,-80.992737
2,35.15464,-80.923172
2,35.228142,-80.77533
2,35.251915,-80.810249
2,35.100277,-80.778008
2,35.211681,-80.688164
2,35.137402,-80.876297
2,35.223011,-80.734756
2,35.06472,-80.770088
2,35.15274,-80.826874
2,35.210171,-80.908157
2,35.23978,-80.738037
2,35.274719,-80.953011
2,35.17651,-80.875877
2,35.059982,-80.770042
2,35.227871,-80.847893
2,35.20607,-80.922173
2,35.235432,-80.80204
2,35.218452,-80.826286
2,35.094002,-81.02404
3,35.235046,-80.839439
2,35.307396,-80.847939
2,35.166973,-80.742683
2,35.232204,-80.834206
2,35.215611,-80.780746
2,35.100006,-80.778755
2,35.11681,-80.928558
2,35.193062,-80.795059
2,35.232441,-80.815826
2,35.08382,-81.00444
2,35.160351,-80.787064
2,35.171249,-80.808243
2,35.286266,-80.761383
2,35.17411,-80.80291
2,35.125256,-80.916336
2,35.280201,-80.784271
2,35.348175,-80.841263
2,35.19939,-80.726143
2,35.281078,-80.78405
2,35.24588,-80.897614
2,35.30991,-80.939552
2,35.22364,-80.853951
2,35.17025,-80.878067
2,35.227097,-80.828262
2,35.16267,-80.73938
2,35.220322,-80.812241
2,35.155029,-80.879463
2,35.215611,-80.780746
2,35.229038,-80.829391
2,35.211449,-80.686699
2,35.22607,-80.835732
2,35.167789,-80.87603
2,35.216572,-80.868927
2,35.246288,-80.899559
2,35.030281,-80.851471
2,35.237572,-80.940407
2,35.062248,-80.797913
2,35.251919,-80.860313
2,35.263432,-80.921227
2,35.220367,-80.827347
2,35.238419,-80.912354
2,35.195881,-80.789909
2,35.270969,-80.855812
2,35.147797,-80.896446
2,35.205086,-80.718109
2,35.269161,-80.814568
2,35.276272,-80.83503
2,35.262676,-80.77227
2,35.177345,-80.817513
2,35.071079,-81.000702
2,35.194359,-80.765747
2,35.18705,-80.8237
2,35.083889,-80.773262
2,35.189522,-80.77253
2,35.321289,-80.940681
2,35.16164,-80.865189
3,35.259312,-80.841476
2,35.195869,-80.877243
2,35.256592,-80.738358
2,35.258274,-80.736237
2,35.054649,-80.850266
3,35.332485,-80.744179
2,35.24958,-80.755531
2,35.27824,-80.834518
2,35.064579,-80.76664
2,35.11298,-80.882988
2,35.165791,-80.754837
2,35.203949,-80.750381
2,35.205669,-80.726082
2,35.25766,-80.896957
2,35.31649,-80.856873
3,35.162975,-80.889984
3,35.147797,-80.896446
2,35.187469,-80.759949
2,35.214008,-80.771248
2,35.268188,-80.931671
2,35.306492,-80.853607
2,35.312698,-80.706146
2,35.042389,-80.84684
2,35.118889,-80.864906
2,35.155609,-80.795937
2,35.170769,-80.74633
2,35.17889,-80.891037
2,35.203011,-80.738777
2,35.211586,-80.691628
2,35.213821,-80.755753
2,35.34758,-80.843918
2,35.13633,-80.888481
2,35.290691,-80.757011
2,35.038609,-80.829102
2,35.277466,-80.766449
2,35.209557,-80.875587
2,35.20557,-80.730453
2,35.210209,-80.782379
2,35.278908,-80.793503
3,35.291428,-80.768707
2,35.183849,-80.755577
2,35.26598,-80.940582
2,35.235363,-80.840187
2,35.33831,-80.812454
2,35.26152,-80.785088
3,35.272568,-80.844841
2,35.241402,-80.997437
2,35.305431,-80.839531
2,35.094765,-81.02993
2,35.15274,-80.876312
2,35.256229,-80.846947
2,35.24617,-80.820992
2,35.276901,-80.807045
2,35.087589,-80.857979
2,35.179279,-80.884293
2,35.22385,-80.745033
2,35.323181,-80.736282
2,35.32457,-80.73513
2,35.324642,-80.736664
2,35.146828,-80.825447
2,35.248798,-80.815842
2,35.318531,-80.7789
2,35.202789,-80.816917
2,35.258339,-80.794792
2,35.087799,-80.845161
2,35.216282,-80.754837
2,35.152832,-80.848595
2,35.241634,-80.961487
2,35.15266,-80.953339
2,35.2458,-80.936913
2,35.063099,-80.770012
2,35.203011,-80.738777
2,35.20985,-80.757179
2,35.08696,-80.837578
2,35.192669,-80.823051
2,35.202499,-80.725975
2,35.295509,-80.79351
2,35.13401,-80.760849
2,35.244251,-80.937431
2,35.278481,-80.855858
2,35.135529,-80.891891
2,35.159481,-80.920563
2,35.222229,-80.779442
2,35.13316,-80.839012
2,35.12925,-80.939217
2,35.201687,-80.786522
2,35.20607,-80.922173
2,35.260948,-80.841278
2,35.312824,-80.708008
2,35.176159,-80.756569
2,35.173031,-80.757103
2,35.333023,-80.912193
2,35.307396,-80.847939
2,35.10886,-80.98365
2,35.151878,-80.843269
2,35.206829,-80.838219
2,35.205669,-80.726082
2,35.125629,-80.755447
2,35.22263,-80.727333
2,35.269161,-80.814568
2,35.241665,-80.983742
3,35.27243,-80.844872
3,35.272896,-80.83429
2,35.267349,-80.853981
2,35.207809,-80.798256
2,35.26667,-80.731453
2,35.215611,-80.780746
2,35.144554,-80.728752
2,35.239479,-80.83596
2,35.249275,-80.766602
2,35.321396,-80.734062
2,35.336491,-80.795021
2,35.093529,-80.996391
2,35.22858,-80.88047
2,35.290691,-80.757011
2,35.270512,-80.741859
2,35.236389,-80.802643
2,35.2631,-80.763153
3,35.273212,-80.842819
2,35.147797,-80.896446
2,35.30991,-80.939552
2,35.203491,-80.746613
2,35.276272,-80.83503
2,35.19223,-80.726486
2,35.245483,-80.893196
2,35.183849,-80.755577
2,35.277821,-80.895416
2,35.369671,-80.786758
2,35.185921,-80.72998
2,35.201881,-80.824982
2,35.295364,-80.75518
2,35.202499,-80.725975
2,35.278908,-80.793503
2,35.213341,-80.833931
3,35.260948,-80.841278
3,35.364841,-80.839134
2,35.180435,-80.887138
2,35.313431,-80.850563
4,35.190861,-80.969246
2,35.254211,-80.803833
2,35.134621,-80.939346
2,35.201687,-80.786522
2,35.147015,-80.926178
2,35.25037,-80.655838
2,35.21394,-80.830933
2,35.236366,-80.775192
2,35.288898,-80.862053
2,35.235973,-80.897285
2,35.244789,-80.786171
2,35.34481,-80.82402
2,35.25491,-80.800751
3,35.307396,-80.847939
2,35.212379,-80.686882
2,35.267071,-80.930328
3,35.209557,-80.875587
3,35.311478,-80.760254
3,35.190861,-80.969246
2,35.064411,-80.763206
2,35.333126,-80.721527
2,35.34174,-80.700996
2,35.226315,-80.910072
2,35.137772,-80.907532
2,35.135529,-80.891891
2,35.146584,-80.631065
2,35.262989,-80.854729
2,35.148476,-80.830887
2,35.236904,-80.736145
2,35.300419,-80.801643
2,35.204571,-80.86338
2,35.353809,-80.855171
3,35.197803,-80.882736
3,35.163898,-80.890221
2,35.147175,-80.724228
2,35.06472,-80.770088
2,35.214649,-80.829979
2,35.144192,-80.928406
2,35.324566,-80.946236
3,35.197803,-80.882736
2,35.21719,-80.695702
2,35.26421,-80.854462
2,35.132309,-80.80899
2,35.216225,-80.836655
2,35.26825,-80.854012
2,35.260948,-80.841278
2,35.263,-80.879799
2,35.181797,-80.851768
2,35.220367,-80.827347
2,35.194839,-80.837074
2,35.219082,-80.853104
2,35.262009,-80.878754
2,35.295067,-80.75547
2,35.134621,-80.939346
2,35.246632,-80.787903
2,35.167339,-80.85051
3,35.2234,-80.866638
2,35.06472,-80.770088
2,35.148476,-80.830887
2,35.212479,-80.818176
2,35.346359,-80.702698
2,35.226372,-80.726143
2,35.291428,-80.768707
2,35.230049,-80.74234
2,35.261879,-80.878265
2,35.246414,-80.737434
2,35.232204,-80.834206
2,35.21257,-80.858818
2,35.134762,-80.736893
2,35.238319,-80.758881
2,35.122589,-81.014381
2,35.181873,-80.888191
2,35.238041,-80.799622
2,35.199242,-80.788696
2,35.341595,-80.767708
2,35.046719,-80.86319
2,35.177345,-80.817513
2,35.229385,-80.924652
2,35.219311,-80.799217
2,35.033634,-80.805428
2,35.054329,-80.812012
2,35.150841,-80.836868
2,35.290039,-80.819397
2,35.335388,-80.754166
2,35.115574,-80.925766
2,35.302639,-80.985069
2,35.30505,-80.858368
2,35.178001,-80.879662
2,35.20134,-80.755722
2,35.052105,-80.849731
2,35.104759,-80.991417
2,35.216621,-80.832596
2,35.046993,-80.848152
2,35.28413,-80.76387
2,35.217972,-80.814514
2,35.171619,-80.756912
2,35.236904,-80.736145
2,35.254715,-80.889153
2,35.054329,-80.812012
2,35.32103,-80.775703
2,35.18671,-80.732361
2,35.215611,-80.780746
2,35.135529,-80.891891
2,35.232204,-80.834206
2,35.241032,-80.813278
2,35.30505,-80.858368
2,35.321396,-80.734062
2,35.221996,-80.65062
2,35.228001,-80.841919
2,35.026489,-80.838142
2,35.195869,-80.877243
2,35.151192,-80.840057
2,35.154789,-80.830811
2,35.257332,-80.752419
2,35.216621,-80.832596
2,35.316002,-80.724342
2,35.195869,-80.877243
2,35.347664,-80.861237
2,35.347095,-80.857071
2,35.204781,-80.738533
2,35.350967,-80.86441
2,35.190037,-80.838531
3,35.22781,-80.861481
2,35.313431,-80.850563
3,35.262009,-80.878754
2,35.124359,-80.935127
2,35.30584,-80.724243
2,35.195911,-80.827248
2,35.232929,-80.811523
2,35.267071,-80.741119
2,35.23518,-80.840622
2,35.24844,-80.855789
2,35.065186,-80.845566
2,35.151241,-80.828621
2,35.25156,-80.819366
2,35.229385,-80.924652
2,35.260948,-80.841278
2,35.042389,-80.84684
3,35.209557,-80.875587
3,35.248848,-80.967796
3,35.273212,-80.842819
2,35.153072,-80.729439
2,35.190071,-80.72776
2,35.20985,-80.757179
2,35.169918,-80.737534
2,35.273785,-80.968506
3,35.291904,-80.768745
2,35.264771,-80.885368
2,35.220367,-80.827347
2,35.3027,-80.936592
2,35.187168,-80.904419
2,35.193249,-80.956322
2,35.278969,-80.89473
2,35.22366,-80.826729
2,35.272911,-80.88517
2,35.127373,-80.942696
2,35.19717,-80.726418
2,35.190681,-80.797081
2,35.190681,-80.797081
2,35.220772,-80.845428
2,35.23539,-80.807549
2,35.111984,-80.971786
2,35.238258,-80.737312
2,35.221996,-80.65062
2,35.185928,-80.862579
2,35.086418,-80.992348
2,35.13224,-80.952293
2,35.19001,-80.923248
2,35.138859,-80.738937
2,35.291759,-80.728157
2,35.175949,-80.798241
2,35.030338,-80.820503
2,35.224129,-80.888611
2,35.194324,-80.873032
3,35.241505,-80.849945
2,35.160011,-80.976089
2,35.308994,-80.718643
2,35.258339,-80.794792
2,35.203011,-80.738777
2,35.14283,-80.876503
3,35.125256,-80.916336
2,35.277821,-80.793556
2,35.241402,-80.997437
2,35.187222,-80.735741
2,35.086491,-80.852989
2,35.24918,-80.857948
2,35.216225,-80.836655
2,35.16864,-80.898956
2,35.266979,-80.728851
2,35.297279,-80.76136
2,35.240452,-80.919487
2,35.234779,-80.897827
2,35.158058,-80.81086
2,35.237808,-80.746529
2,35.032269,-80.814331
2,35.119621,-80.881218
2,35.147175,-80.724228
3,35.209557,-80.875587
2,35.214008,-80.771248
2,35.267529,-80.839012
2,35.31118,-80.712242
2,35.223156,-80.724915
2,35.313068,-80.708626
2,35.196751,-80.791283
2,35.289249,-80.731522
2,35.232204,-80.834206
2,35.046993,-80.848152
2,35.209839,-80.837929
2,35.058105,-80.812447
2,35.264919,-80.789612
2,35.351158,-80.785378
2,35.224297,-80.890915
2,35.187012,-80.733253
2,35.204861,-80.835892
2,35.205669,-80.726082
3,35.230068,-80.860168
2,35.058754,-80.849174
2,35.260029,-80.836823
2,35.247929,-80.725967
2,35.129631,-80.941734
3,35.276901,-80.807045
2,35.24371,-80.793961
2,35.262192,-80.919037
3,35.274879,-80.846069
2,35.02766,-80.830627
2,35.20985,-80.757179
2,35.100006,-80.778755
2,35.119843,-80.881081
2,35.189159,-80.830406
2,35.253464,-80.980301
2,35.276901,-80.807045
2,35.29747,-80.960243
2,35.333126,-80.721527
2,35.13958,-80.736954
2,35.19809,-80.86673
2,35.313068,-80.708626
2,35.229385,-80.924652
2,35.260979,-80.836891
2,35.246429,-80.969818
2,35.215481,-80.68985
2,35.268478,-80.863564
2,35.364841,-80.839134
2,35.262676,-80.77227
2,35.221291,-80.818512
2,35.20055,-80.773422
2,35.240742,-80.803177
2,35.183849,-80.755577
2,35.295364,-80.75518
2,35.111984,-80.971786
2,35.23288,-80.81105
2,35.30769,-80.850609
2,35.186008,-80.74231
2,35.24741,-80.786247
2,35.228142,-80.77533
2,35.173199,-80.898712
2,35.087669,-80.852951
2,35.052105,-80.849731
2,35.289249,-80.731522
2,35.259071,-80.914467
2,35.235043,-80.940247
2,35.260948,-80.841278
2,35.20985,-80.757179
2,35.321289,-80.940681
2,35.266418,-80.837303
2,35.17828,-80.88063
2,35.215389,-80.832977
2,35.239864,-80.885803
2,35.215328,-80.858337
2,35.167622,-80.842041
2,35.34856,-80.847679
2,35.227058,-80.840828
2,35.28606,-80.836021
2,35.25819,-80.781036
2,35.313202,-80.703781
2,35.212952,-80.794617
2,35.090122,-80.775383
2,35.15274,-80.826874
2,35.335651,-80.924553
2,35.087669,-80.852951
2,35.273411,-80.729599
2,35.20985,-80.757179
2,35.17889,-80.891037
2,35.235619,-80.658073
2,35.137402,-80.876297
2,35.24646,-80.884689
2,35.145969,-80.726242
2,35.139671,-80.953659
2,35.17902,-80.883392
2,35.215611,-80.780746
2,35.222229,-80.779442
2,35.17889,-80.891037
2,35.308994,-80.718643
2,35.273212,-80.842819
2,35.266033,-80.769127
2,35.335705,-80.842651
2,35.042389,-80.84684
2,35.212139,-80.762733
2,35.087475,-80.811905
2,35.215614,-80.923088
2,35.267529,-80.839012
2,35.202499,-80.725975
2,35.15274,-80.876312
2,35.245483,-80.893196
2,35.17651,-80.875877
2,35.245483,-80.893196
2,35.14085,-80.819168
2,35.244881,-80.831818
2,35.291328,-80.913483
2,35.147015,-80.926178
2,35.273785,-80.968513
2,35.149712,-80.897377
2,35.129021,-80.999428
2,35.132309,-80.80899
2,35.231602,-80.836823
2,35.244061,-80.89576
2,35.290668,-80.912628
2,35.149879,-80.897453
2,35.226109,-80.776756
2,35.252083,-80.860771
2,35.210018,-80.85537
2,35.273602,-80.811317
2,35.276562,-80.793518
2,35.052731,-80.769493
2,35.054329,-80.769653
2,35.281811,-80.779572
2,35.217739,-80.850418
2,35.195869,-80.877243
2,35.20137,-80.872917
2,35.292122,-80.796608
2,35.211739,-80.857689
2,35.239864,-80.885803
2,35.246632,-80.787903
2,35.142765,-80.918251
2,35.160351,-80.787064
2,35.318607,-80.778793
2,35.319199,-80.808037
2,35.374519,-80.773972
2,35.21822,-80.818977
2,35.292122,-80.796608
2,35.26421,-80.854462
2,35.273621,-80.966202
2,35.147175,-80.724228
2,35.18224,-80.810829
2,35.266033,-80.769127
2,35.215561,-80.828888
2,35.237419,-80.743011
2,35.151619,-80.950104
2,35.134621,-80.939346
2,35.138561,-80.93544
2,35.271584,-80.854271
2,35.093182,-80.776489
2,35.30114,-80.75264
2,35.31118,-80.712242
2,35.347103,-80.857574
2,35.233822,-80.738129
2,35.272949,-80.836472
3,35.276901,-80.807045
2,35.273621,-80.966202
2,35.329971,-80.738792
2,35.254009,-80.781532
2,35.218739,-80.837311
2,35.237122,-80.801003
2,35.146725,-80.819229
2,35.181194,-80.836494
3,35.260948,-80.841278
3,35.260948,-80.841278
3,35.307396,-80.847939
2,35.214142,-80.88932
2,35.258339,-80.794792
2,35.381001,-80.769012
2,35.381001,-80.769012
2,35.154274,-80.825165
2,35.371239,-80.733307
2,35.10078,-80.992737
2,35.25304,-80.642212
2,35.212379,-80.686882
2,35.34856,-80.847679
2,35.328838,-80.737999
2,35.228199,-80.88427
2,35.128059,-80.755211
2,35.300816,-80.920441
2,35.2272,-80.843063
2,35.154453,-80.794968
2,35.20985,-80.757179
2,35.258274,-80.736237
2,35.269379,-80.952248
3,35.273212,-80.842819
2,35.268188,-80.931671
2,35.349789,-80.851563
2,35.309502,-80.711288
2,35.208118,-80.725967
2,35.296921,-80.798866
2,35.185921,-80.72998
2,35.246956,-80.896797
2,35.162975,-80.889984
2,35.138859,-80.738937
2,35.16267,-80.73938
2,35.173592,-80.740448
2,35.234921,-80.796562
2,35.335705,-80.842651
2,35.206604,-80.796654
2,35.29377,-80.740662
2,35.266586,-80.881927
2,35.223156,-80.724915
2,35.147015,-80.926178
2,35.111881,-80.875259
2,35.167789,-80.87603
2,35.309036,-80.754234
2,35.310249,-80.916023
2,35.292728,-80.737312
2,35.328159,-80.727051
2,35.151192,-80.840057
2,35.251812,-80.860542
2,35.13739,-80.883926
2,35.094181,-80.856117
2,35.295509,-80.79351
2,35.275444,-80.719337
2,35.119621,-80.881218
2,35.26598,-80.940582
2,35.320782,-80.952553
2,35.313068,-80.708626
2,35.173489,-80.797287
3,35.223499,-80.874023
2,35.21365,-80.855621
2,35.246288,-80.899559
2,35.147797,-80.896446
3,35.34856,-80.847679
2,35.117367,-80.779434
2,35.280766,-80.856537
2,35.226601,-80.747292
2,35.241665,-80.983742
2,35.202984,-80.724182
2,35.054329,-80.769653
2,35.220409,-80.850616
2,35.295364,-80.75518
3,35.348377,-80.733139
2,35.234669,-80.825981
3,35.276901,-80.807045
2,35.069031,-80.772797
2,35.129631,-80.941734
2,35.229038,-80.829391
2,35.30611,-80.749741
2,35.33271,-80.799072
2,35.208759,-80.913689
2,35.26712,-80.78894
2,35.276562,-80.793518
2,35.307892,-80.748154
2,35.248798,-80.815842
2,35.258339,-80.794792
2,35.320782,-80.952553
2,35.148041,-80.855392
2,35.211449,-80.686699
2,35.211586,-80.691628
2,35.147175,-80.724228
2,35.19289,-80.780457
2,35.216621,-80.832596
2,35.289799,-80.874031
2,35.30505,-80.858368
2,35.24371,-80.793961
2,35.054749,-80.835304
2,35.100006,-80.778755
2,35.164371,-80.741058
2,35.210171,-80.908157
2,35.20985,-80.757179
2,35.279411,-80.768929
2,35.137402,-80.876297
2,35.289799,-80.874031
2,35.236801,-80.920387
2,35.265541,-80.884071
2,35.248539,-80.656479
2,35.042389,-80.84684
2,35.180435,-80.887138
2,35.28783,-80.961899
2,35.144131,-80.890381
2,35.334454,-80.718765
2,35.201687,-80.786522
2,35.054749,-80.835304
2,35.28429,-80.802849
2,35.227879,-80.873466
2,35.183849,-80.755577
2,35.27607,-80.816742
2,35.250198,-80.778679
2,35.307209,-80.821632
2,35.305489,-80.893982
2,35.217621,-80.680611
2,35.284378,-80.675598
2,35.266171,-80.883011
2,35.372639,-80.789558
2,35.201672,-80.76059
2,35.295364,-80.75518
2,35.02203,-80.84919
2,35.054329,-80.812012
2,35.195911,-80.827248
2,35.017029,-80.851921
2,35.183899,-80.750748
2,35.183899,-80.750748
2,35.20113,-80.777
2,35.113468,-80.921761
2,35.197819,-80.761658
2,35.291428,-80.768707
2,35.309036,-80.754234
2,35.211449,-80.686699
2,35.149879,-80.897453
2,35.30706,-80.850548
2,35.070419,-80.842926
2,35.226261,-80.841972
2,35.238041,-80.799622
3,35.162975,-80.889984
2,35.204441,-80.792824
