Severity,Start_Lat,Start_Lng
3,32.92453,-96.786148
2,32.879997,-96.770279
3,32.88102,-96.897964
2,32.720264,-96.857018
2,32.70797,-96.691299
3,32.691292,-96.82325
2,32.779881,-96.799316
2,32.771729,-96.795914
3,32.674789,-96.822395
2,32.643463,-96.973701
3,32.896,-96.898163
2,32.765072,-96.789391
3,32.907627,-96.898117
